trader,n_observations,n_valid_returns,date_span_days,activity_rate,avg_equity,final_pnl,max_gap_days,median_gap_days,total_return,ann_return,sharpe,sortino,calmar,win_rate,profit_factor,max_drawdown,volatility,daily_vol,var_5pct,cvar_5pct,tail_ratio,worst_day,best_day,return_autocorr,skewness,kurtosis,sharpe_stability
0x1f52c9dc91055cd76bd1cfedbbb1a2b6ef8f8496,38,37,37,1.0,5022.145205000001,28.175205,1,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x1f703bd796fc352fdae861370433632cf55fbe6b,9,8,8,1.0,5480.552895888889,938.403989,1,1.0,0.5877183203470648,1446401727.1846318,13.226607601203838,212.4831211839935,456948723333.54865,0.75,51.483467549955556,-0.00316534799929583,0.6116479476700449,0.03201511680137087,0.0,0.0,1.0,-0.00316534799929583,0.09001145779198527,0.0,0.0,0.0,10.0
0x1f75442e5d0856193986560934e1e6eb5faaf3c5,120,119,161,0.7407407407407407,77194.95194542501,68878.993428,28,1.0,0.14333893024203276,0.3548381046991256,0.6819393553752896,0.6666666856555155,2.8398572377675935,0.08403361344537816,1.2209185973892211,-0.12494927561149628,0.30378911629928024,0.01590104908935839,-0.019554969980004153,-0.03692239385989121,1.4306991423936972,-0.055001568638325456,0.07130803235587196,0.09986827061123306,1.49051741638331,9.545927274761473,0.22161433169519765
0x1f9c3038173760b02f8a6b0cb933ef1954f0b89d,3,2,112,0.02654867256637168,1798.4054320000002,787.405432,111,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x1fcfc47ca84bdbf6d3a5e860cee32ecb9427c323,89,88,107,0.8240740740740741,124154.91305273035,188911.89606,20,1.0,0.24512479188192535,1.112475115514247,1.8495585993874242,3.648535297124195,1.8192436596147683,0.48863636363636365,1.4480724863759797,-0.6115041872674811,2.1205097312009595,0.1109925521395926,-0.09700714568300911,-0.1650639344791235,1.3743419614948984,-0.3094286993504876,0.7677647847750394,0.08519400437450644,3.5612576520901276,25.03922653912097,0.11612974499669536
0x1ff1c87ecb533e02b6dec28506fdf12f6237437f,56,55,55,1.0,5000.290255,0.290255,1,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x200db46c7595f09bec3c8cc6bd136425a7e1922e,18,17,134,0.13333333333333333,2299.0543410000005,990.724341,111,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x2025137a136bea7446deba681cbfc7cf1970840e,173,172,178,0.9664804469273743,4719069.091684404,6849786.634888,6,1.0,-0.1741826022042948,-0.3245929910046432,0.8294995612593952,0.7730087537860824,-0.5311915924424582,0.5755813953488372,1.1573806149186174,-0.6110657540947527,2.2856726997606773,0.11963757702660976,-0.15096352531845422,-0.3163631044527213,1.0849543609291614,-0.99,0.29593501923954696,0.038754973883678,-3.4510771287643185,27.778736733162063,0.21167836902761283
0x2033e4098ff8a11fd9913533cd2b1eb53836a276,132,131,178,0.7374301675977654,13439.364988901514,3759.973117,25,1.0,-0.01778625697967141,-0.03613117344694439,-0.05563644534473559,-0.016139232799840954,-0.2741945809601058,0.12213740458015267,0.972031007610421,-0.1317720186899001,0.24789035497546064,0.012975174197353612,-0.0010050922762252805,-0.025155462578898256,7.408153819212159,-0.1317720186899001,0.0386632816474718,0.001109113177679204,-7.800659475457441,83.58275807002902,0.2038739320237664
0x203f4c410f3c35cead9f35b6de2f66e773d7f26e,164,163,178,0.9162011173184358,1435591.4883494207,5318214.1979910005,14,1.0,0.6228137892075969,1.6987890632480447,0.9928114806701344,1.4578718131122521,2.126750995415221,0.49079754601226994,1.2270770153639519,-0.7987719610383339,4.590252504981827,0.24026479718371424,-0.25746513389257314,-0.46746666269697446,1.2914687254700317,-0.99,1.813824487489687,0.04622752935202388,2.2552792617628046,21.340441190551125,0.17386762844085393
0x2073cad2956d997283d387723fb6f0c45a824d5a,57,56,56,1.0,4158.289850561403,1104.800268,1,1.0,54.405776437317144,231335725161.5484,2.5530094286659297,10.0,0.0,0.017857142857142856,10.0,0.0,25.530094286659313,1.3363062095621223,0.0,0.0,5.0,0.0,10.0,-0.01851851851851852,7.483314773547871,55.9999999999999,0.026919847965857484
0x208db9f389989c5c387cc3a2620cc5251eace716,173,172,178,0.9664804469273743,4198961.175997076,1324416.3636870002,6,1.0,10.095945510483904,138.05096828808024,-0.4235079874462228,-0.4444987138271415,158.3320061870609,0.5,0.9140670317892986,-0.8719081606594457,4.551030327072845,0.2382118145623492,-0.2370183301595033,-0.698313171166765,1.1995450842935371,-0.99,1.0876187222034481,0.22277518439333174,-0.6886241578769235,11.109150410143272,0.18180320837821326
0x208e6c516ad70b394ba3578d4f7a2c61eda1c907,173,172,178,0.9664804469273743,57389.419164763,48042.668702,7,1.0,-0.5973308325637797,-0.845146069450539,2.1208459314816013,4.366303884145431,-1.1590939736506316,0.5232558139534884,1.3473950967533812,-0.7291437007378306,0.5817602272565171,0.030450722015758037,-0.04175371128840396,-0.05000876623377831,1.4129708418871398,-0.0568030742376744,0.14537144462963336,0.015121129550002468,0.8635431981242706,2.2139448607451446,0.14650701222408247
0x20c6f568e0855f2899a77529423d34a7e81d8412,102,101,101,1.0,1552.5248024313717,971.517183,1,1.0,1.000421056721841,11.252114948855128,2.6827360407711995,8.069413184800345,113.68397262206184,0.0891089108910891,4.399455007657611,-0.0989771441772392,1.1185997088861053,0.05855018474334364,-0.01786845376580826,-0.036679733933905195,2.412684892359084,-0.05796832503614891,0.5285113722682545,-0.04778369048931899,7.472618723835334,64.09209095794871,0.16977701767248318
0x20c93969a666c619e702ab3113b43574d52ca997,19,1,175,0.10795454545454546,423.94923194736845,107.983342,112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01828160348773428,0.0,0.0,0.0,0.0,1.0,-0.01828160348773428,-0.01828160348773428,0.0,0.0,0.0,10.0
0x20ec09d5f57f600ea124d618f314412d14f6906b,3,2,112,0.02654867256637168,5807.046836,2207.056836,111,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x210bcf791546d0acecf9e97a84784df8f320032a,2,1,1,1.0,3130.2191795,50.132437,1,1.0,0.969740460324844,2.879301370970741e+107,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02138751955253366,0.02138751955253366,0.0,0.0,0.0,10.0
0x2120bfebdc23133444f43fb2fda64125bd2a8d86,54,53,59,0.9,19798.9615922963,28334.852418,6,1.0,0.33326949359783214,4.926488402775866,2.3220726092511064,4.3061173612077965,15.707145677356957,0.018867924528301886,9.235108904706463,-0.3136463176678735,5.798099729007156,0.3034864103726181,0.0,-0.004565325961885602,5.0,-0.234420009676858,2.1923866870618607,-0.015204998148581141,7.144141711988375,51.75674073584095,0.16968554782530262
0x2174a0e05dfefe5de9cf70d6478169b90ff3ac9d,3,2,2,1.0,174553.69391233334,106612.650245,1,1.0,0.18315286534012298,21377500195739.82,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012083249388266631,0.16902721792427247,0.0,0.0,0.0,10.0
0x21dde9c45343ebc428055eba5f686bc9b441fd13,2,1,1,1.0,55401.098112,0.008112,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x21e54e2b9b02d2c0ad2197d7ac85c34151674012,55,42,156,0.3503184713375796,28367.83171127273,13078.719705,83,1.0,0.0,0.0,3.965420828971297,20.02839737998717,0.0,0.5476190476190477,3.2415274182925824,-0.05709816763908913,0.858488011772428,0.04493531626185978,-0.016195144963973406,-0.025444497355487983,2.1398103071223957,-0.03711005818134203,0.27791119296632383,-0.06323710158877165,5.418612550857146,32.868690892325354,0.12329428978058292
0x21ee4b39f27afcaa6462d84bd904497f44411c5e,117,116,125,0.9285714285714286,36473.158633700856,16291.301809,6,1.0,0.845638869339872,4.986161720632266,3.157283079958313,12.93245805910996,54.42926924302186,0.5517241379310345,2.1516034415103027,-0.0916080959744195,0.5483735592253868,0.028703183941450883,-0.01801007426713924,-0.022790228050788994,1.7025058477942,-0.02689756882830743,0.2706810598480773,0.04712334154546338,7.066685777903921,64.66849885095098,0.19945379470693736
0x21f1d8b5235f065334d7344e09b930692bf5e806,60,59,106,0.5607476635514018,12219.643016499998,3316.217248,48,1.0,6.157911910264883,876.7444455161965,3.0453366852171886,8.973785788617494,18620.030654175986,0.3220338983050847,2.289607596830842,-0.047086090340005195,0.6094958472163403,0.03190247071524224,-0.01933340773019749,-0.03180752697150342,2.324924081297653,-0.040579766897688725,0.21201555464387078,-0.2783670107953112,4.914359630366685,31.08911869740254,0.15104877481863277
0x21fe273e04336c952fa0de439ad00529a9dd7909,173,172,178,0.9664804469273743,46923.82975552601,158585.406737,6,1.0,-0.16384894770899647,-0.30714866503305527,2.682452726700787,4.67291522686929,-0.39537142405131037,0.5872093023255814,1.856330078170097,-0.7768610636695743,3.0554396551466274,0.15992902095345377,-0.1333906224532264,-0.24057408961184754,1.1829672573109147,-0.6140979261964068,1.54655907384889,-0.0904857311160209,4.9490920292799885,49.63692032268161,0.2576569853566488
0x221c1bc9d4407526f9ca2ba13693256117afe6d5,139,138,176,0.7853107344632768,1655.4135833669066,6327.406396,31,1.0,0.6118385065911782,1.6912656942666948,3.533746643975438,11.101515575237322,2.011141803306304,0.5579710144927537,2.2118641811855158,-0.8409480084826764,3.082281367123285,0.16133398037063965,-0.10876256818553806,-0.16384643286302428,1.8015917786483537,-0.25068569593933565,1.1295003167271713,-0.07842619370419371,4.509088508778024,27.609612554154047,0.13737063887785406
0x224c5b57e2aba4f095734d74472e1ea23d24be6c,17,15,113,0.14912280701754385,1933.7129411764708,12555.32,72,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x2291a8376fbefdd4847a3c47992f0ee650427d81,110,109,109,1.0,57966.68269095454,75824.059855,1,1.0,1465.3499287219383,40044126745.34943,0.0835662852752027,0.03974273831599391,73306595347.59387,0.5504587155963303,1.027831576239913,-0.5462554433946138,3.7123238437967347,0.19431191082452667,-0.013354649677768386,-0.5519046016110533,9.211811289805103,-0.99,0.9011080442493328,0.0898797485545677,-2.282835593936808,18.424152283900643,0.2850687516508582
0x22a62e8f340322e8e416eb03f2055ff0e2e5e069,17,16,93,0.18085106382978725,5301.34878,291.93878,78,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x22b4717bf84e6a917a8ff46ab92f4945567b54fc,47,46,156,0.29936305732484075,2000.003547999999,681.243548,111,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x232bdfba499c936de117afaf09e9670667526b1c,2,1,1,1.0,101776.0168385,3881.959746,1,1.0,0.037405264029879606,662495.0462606003,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037249219663766216,0.037249219663766216,0.0,0.0,0.0,10.0
0x234fe651ff372312c858c820be51801de58a01e5,72,71,156,0.4585987261146497,5148.2408475972225,3862.203983,79,1.0,-0.06823359065692503,-0.15240894131830218,1.9052064602126528,1.4784299427040877,-0.5050187964236965,0.08450704225352113,2.275802781577578,-0.30178865103158536,1.4080631923436064,0.07370139593913891,0.0,-0.006292638372705016,5.0,-0.19252562445816787,0.4736105959988742,0.08643874279980283,3.7415438774229486,25.267304274762388,0.18688663965202998
0x235aca84e3ef5577015cfc3e22f0ac390e7e1fc9,88,51,178,0.49162011173184356,2223.272632818182,2504.612117,65,1.0,0.0,0.0,-0.9997930567211334,-0.8958453857170577,0.0,0.5490196078431373,0.8052965773652224,-0.32077191881251926,3.461872934221287,0.1812027110738999,-0.195648682230951,-0.46343846312219156,0.9382322717877281,-0.99,0.5165109677766428,0.10469133995064074,-2.7055522666293785,18.083479725425345,0.11951379096582852
0x2365c1c88327d3c9acbd4d487392643f2c9049d4,78,77,79,0.975,1851.5069878846145,1352.027419,3,1.0,2.096933068719074,184.45104817864657,1.9845550316581595,10.0,667.6202102253592,0.012987012987012988,11.869040255912306,-0.27628140274001595,7.1726863872477225,0.37543556443226317,0.0,-0.00363528161500021,5.0,-0.27628140274001595,3.27919509108117,-0.011077714547945162,8.674939268672805,75.88418142271536,0.22457139028179973
0x2373aacf6737fb2344e17175b9c0e1f20c78d9f7,109,93,168,0.6449704142011834,1471090.3723997436,1239815.26497,53,1.0,0.0,0.0,1.4648540978561069,2.409848372576357,0.0,0.06451612903225806,2.066624496451409,-0.16147184452942906,0.7378469200132243,0.038620672914442954,-0.02116632818736814,-0.04650463302734119,1.264768354600245,-0.07199434072599668,0.3428374061950835,-0.1114166372144774,7.484663783001787,66.83717759630107,0.22930467470608001
0x239954a718b504fa619127f8de162aeff9c14ab3,2,1,1,1.0,2040.73589,0.04589,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x23abb0ff0b1cbfd95b20a0fd72b83a2939f0ba5b,142,141,156,0.9044585987261147,89046.09569191549,88679.129687,10,1.0,3267.2282421749997,166951320.16605458,0.8995758003029182,0.46263967703815323,442896811.50336283,0.2695035460992908,1.3572072699053728,-0.3769530866554612,2.205516187804781,0.11544199343569929,-0.03896269914218119,-0.251428283636985,3.000630044519505,-0.99,0.4930898770994594,-0.3203833582593078,-3.823975060977787,42.58655560226982,0.22333839217583148
0x23c15b16a3da5c5283361dbbd5d61769f5e47d7f,47,46,156,0.29936305732484075,1663.7679959999994,153.797996,111,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x23fa04ed539ba60860444ca3c228f212c132dbcb,3,2,112,0.02654867256637168,11225.655829000001,1360.565829,111,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x241f0888751e28a2f93492fa94537c32c9222b92,2,1,113,0.017543859649122806,5000.004784,2451.054784,113,113.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x2431edfcb662e6ff6deab113cc91878a0b53fb0f,179,178,178,1.0,41832.35321131844,11516.679049,1,1.0,2.9802652914581604,15.988563945020857,2.2246805655360986,3.176174487023209,63.07625838267077,0.5730337078651685,1.4069687863181908,-0.2534799044043086,0.7432023796543483,0.03890099048370602,-0.05235722819413644,-0.08307696747677662,1.4809888736610097,-0.17797875725212794,0.12923839112562338,0.005732145868252683,-0.006928569093900108,3.528690846193506,0.19303146059659496
0x24496da3077f40a183231741486430fb1a815c53,35,34,34,1.0,1901.1763513142857,3.16348,1,1.0,0.0022904803151236044,0.024864965045850562,3.256834735761165,54.234550657600344,122.16755190734062,0.5294117647058824,6.209257404231411,-0.00020353166333978502,0.007550064095947669,0.00039518841649084646,-5.857165514072e-05,-7.163330063081326e-05,1.0876078418202684,-7.89306716791985e-05,0.0022953800579227765,0.30595329553785894,5.760172933506704,33.43564744141506,0.19829833613995448
0x2457cbddbed202b7a3f5c21b3fb37058cbdfc871,4,3,3,1.0,2144471.3599102497,129373.8053159998,1,1.0,0.05536376630622332,702.5017364234185,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002007295493862011,0.037138273821791384,0.0,0.0,0.0,10.0
0x24a44aef48aeb27c7708dabfccda14b41fbf0ae1,174,173,178,0.9720670391061452,639148.8474275518,664086.462134,6,1.0,-0.36989232143494144,-0.6121287459764928,1.2264388244189028,2.7626005256047335,-0.7361720594497343,0.4913294797687861,1.262940290267077,-0.8315022800974544,2.473439216059288,0.12946572567582157,-0.12733315498574507,-0.19220884056932716,1.251575382121407,-0.2587361648353236,0.9475175271057783,-0.10027012265566541,3.6805765988316868,23.554074959648442,0.21484661864406598
0x24c2fe1544fef9056db52c91d0b1fb4b1dc4e48f,61,60,66,0.9104477611940298,76779.4176542295,22734.415429,6,1.0,0.30321685655022934,3.325906638932844,3.735495833905875,6.735841959040553,35.96045793722183,0.65,1.7239204310278498,-0.0924878833506254,0.5916728131579434,0.030969570475311736,-0.0466395958868877,-0.05334817214482692,1.3156258489162531,-0.062492966254872155,0.10609957911150311,-0.0801026666546819,0.5023451256424728,1.2592104240028603,0.12333247414987641
0x24d02e64d4a2580d570666546ac937adab2b3e08,174,173,178,0.9720670391061452,864287.9735899828,972323.684186,6,1.0,1.4782087239490502,5.429897988256414,1.2990778868677784,6.498962043285394,12.779469038939823,0.5202312138728323,1.8747235096258357,-0.42489229964963204,3.3195464272206303,0.17375300121561518,-0.07483225286997956,-0.10743888469444726,0.9293678711332848,-0.19563622955467952,2.214163755057657,-0.10645040084251814,11.965541281313786,152.3803740648038,0.18136001756754855
0x24dd8bc260035fd4ae9628b0933da7fe11da686f,80,79,133,0.5970149253731343,27736.112275562504,6583.855839,31,1.0,0.46936623847125,1.8751810253254781,2.3150184401946428,10.0,11.168248887225626,0.05063291139240506,10.0,-0.1679028685929745,1.5270450665521391,0.07992919187067546,0.0,0.0,5.0,0.0,0.7101190154828534,-0.015064815999209998,8.85027018245778,78.53297305775375,0.03878750297049869
0x24ecc0841eb0ca9bb60ce585b886c826cfd62d8a,179,178,178,1.0,5401.2263146480445,6241.507465,1,1.0,1.3528896917078992,4.780853684352455,1.869351087304688,2.8371374874667183,9.41203021274805,0.5056179775280899,1.5281442131400875,-0.5079513746011,1.4083800723640978,0.07371798219747051,-0.0808466574369136,-0.1442593076348777,1.2335933578856675,-0.18592608318380371,0.5960113353994573,0.04101014829069652,3.316112830022219,25.606216587942537,0.20302710574477292
0x24edcd7fbe5f3fb3bf67ee5e33a4f756cb22212e,16,15,15,1.0,1710.778289625,222.343142,1,1.0,0.06757451973138778,3.9093371725223047,4.932882862316245,10.0,0.0,0.06666666666666667,10.0,0.0,0.333337190312214,0.017447665969841965,0.0,0.0,5.0,0.0,0.06757451973138778,0.0,3.8729833462074135,14.999999999999964,10.0
0x250a09aafe5c4e63a8c11d1743e19694d79ce113,179,178,178,1.0,102884.08593918436,65226.326712,1,1.0,0.43291380664007606,1.090927150876544,2.0841752189772396,3.9480031351094427,4.4132834157844245,0.5224719101123596,1.3679307249572283,-0.24719172735989825,0.8496473175564603,0.04447257317736554,-0.0551377601740198,-0.07850502755635126,1.285107948097209,-0.13260437190206076,0.23382155335256377,0.04535663926796465,1.1584648735857044,5.000305057923622,0.17094150413249387
0x252530586e885231d62edbf1b6788177ef5d6b61,168,167,178,0.9385474860335196,15984.490845160713,4383.394301,6,1.0,0.3563929026034665,0.8683776633048286,0.5193437705544928,0.5276068091990809,1.212457803187112,0.3413173652694611,1.1088283686579856,-0.7162126888228015,1.3005109722844752,0.06807185544847527,-0.1029661996605661,-0.17656140591591687,1.0835361029158201,-0.28068242242324515,0.2783125073932913,0.043788468298086115,-0.1798568855337174,6.444027884568953,0.24209246791043618
0x252b0d1c7077894e5ba58b22c83118b26805e6b5,133,132,178,0.7430167597765364,89303.56468842106,61061.600375,47,1.0,1.2868864938889635,4.453223184982496,2.133438400990932,2.5164509981341436,17.17496158136405,0.06818181818181818,2.457441234059084,-0.25928577271547043,1.082962044088933,0.056684824113334524,-0.013936730107421991,-0.07955405226476452,2.643877994725696,-0.11793074395538634,0.4021924799761173,0.07250977872359314,4.5160095407732355,27.87350931291278,0.2529491142383488
0x25554a80781ee62414c3747e81c3f50157c634b1,169,168,178,0.9441340782122905,817236.7948116745,1013355.842882,11,1.0,7.214444741313033e-05,0.00014794225401426608,0.9998158464403805,1.4939483354479324,0.00039024226403961467,0.44047619047619047,1.444453356667751,-0.3791036175396113,1.0717695083413328,0.05609898001686052,-0.024417961373399768,-0.0865673281847132,1.3784863376612082,-0.2727091406790792,0.5988636416009432,0.0029610043953876447,6.55552207380068,80.1886497390052,0.1999186508925561
0x256fc16ccc0ab78e9ce669b72126a66e27eb8f97,33,32,32,1.0,10053.324916363637,24.130756,1,1.0,0.013352658694504303,0.16334083395428234,3.377314021526574,10.0,0.0,0.03125,10.0,0.0,0.0450961214336081,0.002360438877438376,0.0,0.0,5.0,0.0,0.013352658694504303,0.0,5.656854249492384,32.000000000000014,0.03245327816040487
0x258a4b8a8447c61aabf1bef9bb14ee4d69efff03,145,144,150,0.9602649006622517,3899126.890225986,5865603.544063,6,1.0,8.343163608294743,228.8980500618614,2.2497863858047897,3.7074283997463997,343.23424693421555,0.5486111111111112,1.4432386609320305,-0.6668858137158211,1.2267196172737451,0.06420943939917893,-0.07740769857240147,-0.12136596671172725,1.3027637403354229,-0.2087244076667355,0.44009271176059345,-0.06175486656767306,1.825189762092038,14.243955640375923,0.17853847437769108
0x25a0d5c30b1dabc1befb911e223960c7584a027f,83,13,159,0.51875,700.8413031807229,11877.127726,48,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
0x25ba474fb1e5409e2df51bf65d468bfaf89a4191,2,1,112,0.017699115044247787,3466.261991,1166.361991,112,112.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x25c7ecdda7844535c7cf29f565b7503a75c8e5d4,3,2,112,0.02654867256637168,4470.565794,848.835794,111,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x25cde502eb0c78409b456d1aedaa34a5ff007765,155,154,160,0.9627329192546584,1782.4486683032258,1533.676934,7,1.0,338.4886528487334,593532.3560994668,-0.21445754791205707,-0.1482834859954875,2878546.128755864,0.33766233766233766,0.9308618187035487,-0.2061917126045839,1.8423375327619778,0.09643235381334508,-0.0457831747612462,-0.2322468820549863,1.7501098551223502,-0.99,0.4340939919876304,0.06591774766804638,-6.625849281954863,75.29295083584154,0.24526137157391567
0x25d359b0e809c64cfb661b2541dd2643c6f6d72f,173,172,178,0.9664804469273743,107614.77796986124,35708.244522,6,1.0,-0.21610363034938446,-0.39302495813886706,0.0007771647458050298,0.0012288223458986264,-0.8767021826292444,0.43023255813953487,1.0001331595537182,-0.44829928101716215,1.2535092146858284,0.06561167101538347,-0.08495529194114998,-0.13162548853858258,1.3101206361451467,-0.25058964820513435,0.28906466935562475,0.023212045565233257,1.0342295185015042,5.717856407526789,0.25407249464970194
0x25e7de497c501f102e88f1798c003042f14eb9bb,155,154,154,1.0,43305.12035856774,76776.294191,1,1.0,-0.11161411617999999,-0.24459608148964962,2.0041023356863668,5.773879336959708,-0.28118290141517094,0.5584415584415584,2.179728281301439,-0.8698824866612345,8.519322617957375,0.44592172625027776,-0.20511950908376056,-0.4446123788356886,1.4200669490445839,-0.769173531864082,5.033107179986968,-0.12831411449973348,9.315727083221102,103.86714852399531,0.2220862065337456
0x260db26a5d85e9e6983257e8af71a60e95873d6b,136,135,178,0.7597765363128491,4500.456382970588,1680.008416,33,1.0,-0.29170892293306105,-0.5069965264767138,-1.0704383410613383,-0.728437961691878,-1.299767960956436,0.2074074074074074,0.7559500277506404,-0.39006695172239797,0.7770235693252514,0.040671272460127195,-0.05261685894740168,-0.12126743104175548,0.8868505107588375,-0.2620539536739344,0.14860570776369048,-0.054816219794481334,-2.0828162651456745,15.992225475513376,0.17487700609757656
0x2666e7687d156280e1ee7801e202813646ac4c2c,19,18,18,1.0,5648.442152684211,3362.165627,1,1.0,1414.3482635170803,7.807394749225492e+63,4.503085362035431,10.0,0.0,0.05555555555555555,10.0,0.0,45.03085362035432,2.3570226039551585,0.0,0.0,5.0,0.0,10.0,-0.06250000000000001,4.242640687119284,17.999999999999993,10.0
0x2692565004d4df5a1d82bf4ae78347993e5dbde6,2,1,1,1.0,3002.5065645,561.630125,1,1.0,0.18868465997655737,2.508015558914165e+27,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18868465997655737,0.18868465997655737,0.0,0.0,0.0,10.0
0x2704c21906746521a4d9b8dfa3b128798ee8235e,19,18,18,1.0,3858.2127398947373,48.226717,1,1.0,0.05997922491408657,2.2581727739075492,6.232659426908099,10.0,0.0,0.1111111111111111,10.0,0.0,0.19256796189396905,0.010079467797974409,0.0,0.0,5.0,0.0,0.03881691101646809,0.34078998233655683,3.183616997399936,10.034270160992797,10.0
0x274a2740c1cd14b63f84014ec084493d6ea8dbca,47,46,156,0.29936305732484075,2022.0699057021266,276.321208,111,1.0,62.5287975392187,16537.228427048245,2.816874617141425,10.0,0.0,0.021739130434782608,10.0,0.0,0.10991219274656941,0.0057530671067901,0.0,0.0,5.0,0.0,0.03901919953331423,0.0,6.782329983125272,45.99999999999999,0.03245327816040488
0x2759d5ef1d8d0dbcd893ee36b0743b77fbe7c9e0,166,165,178,0.9273743016759777,24000.83165912048,65942.759284,10,1.0,-0.6388342519407723,-0.8761060894745616,1.923417885728071,4.18757288173669,-0.9971684501636142,0.49696969696969695,1.6513192257909854,-0.8785938718085305,2.891382475392899,0.15134187569787533,-0.11538124498791127,-0.20061440050922727,1.6663662620044908,-0.36425501027931906,1.3396597394722498,-0.04730946424372072,4.9339755500616835,38.648833159949845,0.19742342051309344
0x2765f1ab8ccbb4391c5f5a66c4216506d31df5ff,63,62,135,0.4632352941176471,8345.772377206353,3233.247911,66,1.0,0.33052801772025625,1.1643336591259419,2.8732013081900707,10.0,0.0,0.06451612903225806,10.0,0.0,0.6014318864554219,0.031480383717932894,0.0,0.0,5.0,0.0,0.2438905152052896,-0.023373656173192887,7.4696643469863835,57.166280931400976,0.005344462340821211
0x27bb84a50967e1a597ab1a35dcf3955d44e35a1d,3,2,112,0.02654867256637168,10565.736317,2552.836317,111,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
0x27c9fa86c91b84ddfa15de58c482ff662498d65d,179,178,178,1.0,2316015.0775086647,7918357.586693999,1,1.0,-0.06844415656634761,-0.1353090070616082,1.9537136262968156,3.658608130970904,-0.17259518234722868,0.5280898876404494,1.3420504685254857,-0.7839674620198391,3.4916722896238337,0.182762480623446,-0.22641444389415058,-0.3212152365268532,1.55613711561312,-0.499142941286657,1.0246577229139429,-0.00852773966287682,1.1677582301503697,5.08507577486837,0.1739030522796519
0x27d5e62edceca362a05cac711354950c02926d4c,3,2,113,0.02631578947368421,2207.032605,207.032605,112,56.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
